task_name,path
easy_5000__data_science__data_science_task_0615,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0615
medium_5000__data_querying__data_querying_task_4063,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4063
medium_5000__data_processing__data_processing_task_3805,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3805
medium_5000__data_processing__data_processing_task_1858,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1858
easy_5000__data_science__data_science_task_0182,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0182
medium_5000__data_querying__data_querying_task_2867,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2867
medium_5000__data_processing__data_processing_task_3420,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3420
medium_5000__security__security_task_4759,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4759
medium_5000__security__security_task_4311,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4311
medium_5000__data_processing__data_processing_task_1830,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1830
easy_5000__data_science__data_science_task_1811,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1811
medium_5000__data_querying__data_querying_task_2522,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2522
easy_5000__data_science__data_science_task_1303,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1303
easy_5000__data_science__data_science_task_1516,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1516
easy_5000__data_science__data_science_task_4383,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4383
easy_5000__data_science__data_science_task_0970,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0970
medium_5000__security__security_task_2620,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2620
medium_5000__data_querying__data_querying_task_1921,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1921
easy_5000__data_science__data_science_task_1198,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1198
easy_5000__data_science__data_science_task_4478,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4478
easy_5000__data_science__data_science_task_4127,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4127
medium_5000__data_processing__data_processing_task_2174,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2174
medium_5000__security__security_task_4783,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4783
medium_5000__data_processing__data_processing_task_2721,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2721
easy_5000__data_science__data_science_task_0633,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0633
easy_5000__data_science__data_science_task_1967,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1967
medium_5000__data_querying__data_querying_task_0314,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0314
medium_5000__data_processing__data_processing_task_4315,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4315
easy_5000__data_science__data_science_task_4424,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4424
medium_5000__data_processing__data_processing_task_0024,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0024
medium_5000__security__security_task_3831,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3831
easy_5000__data_science__data_science_task_0417,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0417
medium_5000__data_querying__data_querying_task_3778,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3778
medium_5000__data_querying__data_querying_task_1618,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1618
easy_5000__data_science__data_science_task_2003,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2003
easy_5000__data_science__data_science_task_2743,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2743
easy_5000__data_science__data_science_task_2746,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2746
easy_5000__data_science__data_science_task_1361,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1361
medium_5000__data_processing__data_processing_task_2108,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2108
easy_5000__data_science__data_science_task_2575,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2575
easy_5000__data_science__data_science_task_4479,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4479
medium_5000__security__security_task_3506,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3506
medium_5000__data_processing__data_processing_task_2065,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2065
medium_5000__data_querying__data_querying_task_0742,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0742
medium_5000__data_querying__data_querying_task_4492,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4492
easy_5000__data_science__data_science_task_3222,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3222
medium_5000__security__security_task_4296,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4296
easy_5000__data_science__data_science_task_4829,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4829
medium_5000__data_querying__data_querying_task_0648,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0648
easy_5000__data_science__data_science_task_3622,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3622
easy_5000__data_science__data_science_task_2511,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2511
easy_5000__data_science__data_science_task_4635,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4635
medium_5000__data_processing__data_processing_task_1891,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1891
easy_5000__data_science__data_science_task_2104,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2104
easy_5000__data_science__data_science_task_3945,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3945
easy_5000__data_science__data_science_task_1362,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1362
medium_5000__data_processing__data_processing_task_0010,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0010
medium_5000__security__security_task_2244,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2244
medium_5000__data_querying__data_querying_task_0304,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0304
easy_5000__data_science__data_science_task_1541,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1541
medium_5000__security__security_task_0097,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0097
medium_5000__data_querying__data_querying_task_1927,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1927
easy_5000__data_science__data_science_task_3124,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3124
medium_5000__security__security_task_1931,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1931
medium_5000__data_querying__data_querying_task_4646,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4646
medium_5000__security__security_task_0015,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0015
easy_5000__data_science__data_science_task_4372,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4372
easy_5000__data_science__data_science_task_2170,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2170
easy_5000__data_science__data_science_task_2999,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2999
easy_5000__data_science__data_science_task_1421,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1421
medium_5000__data_processing__data_processing_task_2652,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2652
easy_5000__data_science__data_science_task_0720,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0720
medium_5000__data_processing__data_processing_task_3446,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3446
medium_5000__security__security_task_0412,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0412
easy_5000__data_science__data_science_task_1205,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1205
medium_5000__data_querying__data_querying_task_2929,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2929
medium_5000__data_querying__data_querying_task_0307,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0307
easy_5000__data_science__data_science_task_4243,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4243
medium_5000__security__security_task_4430,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4430
medium_5000__security__security_task_3034,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3034
medium_5000__data_processing__data_processing_task_0404,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0404
easy_5000__data_science__data_science_task_4541,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4541
easy_5000__data_science__data_science_task_2210,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2210
easy_5000__data_science__data_science_task_3508,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3508
easy_5000__data_science__data_science_task_3147,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3147
easy_5000__data_science__data_science_task_4358,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4358
easy_5000__data_science__data_science_task_0914,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0914
easy_5000__data_science__data_science_task_3345,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3345
medium_5000__security__security_task_1417,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1417
medium_5000__security__security_task_1470,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1470
easy_5000__data_science__data_science_task_1618,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1618
medium_5000__data_querying__data_querying_task_1619,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1619
easy_5000__data_science__data_science_task_1931,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1931
medium_5000__security__security_task_2556,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2556
medium_5000__data_querying__data_querying_task_1283,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1283
easy_5000__data_science__data_science_task_3335,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3335
medium_5000__security__security_task_0290,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0290
easy_5000__data_science__data_science_task_0190,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0190
easy_5000__data_science__data_science_task_3619,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3619
medium_5000__data_querying__data_querying_task_1910,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1910
medium_5000__security__security_task_4390,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4390
medium_5000__security__security_task_1942,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1942
medium_5000__data_querying__data_querying_task_4377,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4377
easy_5000__data_science__data_science_task_0177,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0177
easy_5000__data_science__data_science_task_4277,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4277
medium_5000__data_querying__data_querying_task_0094,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0094
medium_5000__data_querying__data_querying_task_4464,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4464
easy_5000__data_science__data_science_task_3998,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3998
easy_5000__data_science__data_science_task_4172,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4172
medium_5000__security__security_task_1196,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1196
easy_5000__data_science__data_science_task_3802,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3802
easy_5000__data_science__data_science_task_1043,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1043
easy_5000__data_science__data_science_task_2262,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2262
easy_5000__data_science__data_science_task_2566,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2566
medium_5000__data_processing__data_processing_task_2748,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2748
easy_5000__data_science__data_science_task_2633,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2633
easy_5000__data_science__data_science_task_2681,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2681
medium_5000__security__security_task_4539,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4539
easy_5000__data_science__data_science_task_0640,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0640
easy_5000__data_science__data_science_task_2693,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2693
medium_5000__data_processing__data_processing_task_3250,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3250
medium_5000__security__security_task_4990,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4990
easy_5000__data_science__data_science_task_1287,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1287
easy_5000__data_science__data_science_task_0833,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0833
easy_5000__data_science__data_science_task_2930,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2930
medium_5000__data_querying__data_querying_task_1785,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1785
easy_5000__data_science__data_science_task_4184,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4184
medium_5000__data_querying__data_querying_task_2195,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2195
medium_5000__security__security_task_0355,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0355
easy_5000__data_science__data_science_task_0392,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0392
medium_5000__security__security_task_0462,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0462
easy_5000__data_science__data_science_task_1795,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1795
easy_5000__data_science__data_science_task_3274,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3274
medium_5000__security__security_task_2479,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2479
medium_5000__security__security_task_2163,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2163
medium_5000__security__security_task_0522,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0522
medium_5000__data_processing__data_processing_task_2577,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2577
medium_5000__security__security_task_2585,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2585
medium_5000__data_querying__data_querying_task_3497,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3497
medium_5000__data_querying__data_querying_task_4922,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4922
easy_5000__data_science__data_science_task_1116,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1116
medium_5000__data_processing__data_processing_task_3105,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3105
easy_5000__data_science__data_science_task_2197,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2197
medium_5000__data_querying__data_querying_task_0862,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0862
medium_5000__security__security_task_3669,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3669
medium_5000__data_processing__data_processing_task_0815,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0815
medium_5000__data_processing__data_processing_task_2781,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2781
easy_5000__data_science__data_science_task_4017,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4017
easy_5000__data_science__data_science_task_1488,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1488
medium_5000__data_processing__data_processing_task_4966,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4966
easy_5000__data_science__data_science_task_0830,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0830
medium_5000__data_processing__data_processing_task_2233,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2233
medium_5000__data_querying__data_querying_task_2307,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2307
easy_5000__data_science__data_science_task_2583,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2583
easy_5000__data_science__data_science_task_4898,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4898
medium_5000__data_processing__data_processing_task_0334,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0334
easy_5000__data_science__data_science_task_0663,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0663
medium_5000__data_querying__data_querying_task_4159,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4159
medium_5000__data_querying__data_querying_task_1341,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1341
easy_5000__data_science__data_science_task_3235,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3235
easy_5000__data_science__data_science_task_4215,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4215
easy_5000__data_science__data_science_task_0573,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0573
medium_5000__data_querying__data_querying_task_2408,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2408
medium_5000__security__security_task_3507,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3507
easy_5000__data_science__data_science_task_2765,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2765
easy_5000__data_science__data_science_task_0879,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0879
medium_5000__security__security_task_0745,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0745
medium_5000__data_querying__data_querying_task_2064,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2064
easy_5000__data_science__data_science_task_0164,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0164
medium_5000__data_querying__data_querying_task_3247,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3247
easy_5000__data_science__data_science_task_1812,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1812
easy_5000__data_science__data_science_task_0888,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0888
medium_5000__data_processing__data_processing_task_0249,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0249
easy_5000__data_science__data_science_task_2665,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2665
medium_5000__data_querying__data_querying_task_4736,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4736
medium_5000__security__security_task_3086,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3086
easy_5000__data_science__data_science_task_0112,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0112
